Filename,W,S,VP,C,T,DC,CT,CP,CN,MLS,MLT,MLC,C/S,VP/T,C/T,DC/C,DC/T,T/S,CT/T,CP/T,CP/C,CN/T,CN/C
294.txt,163,3,30,21,13,9,8,1,28,54.3333,12.5385,7.7619,7.0000,2.3077,1.6154,0.4286,0.6923,4.3333,0.6154,0.0769,0.0476,2.1538,1.3333
1591.txt,322,4,47,33,7,19,5,6,50,80.5000,46.0000,9.7576,8.2500,6.7143,4.7143,0.5758,2.7143,1.7500,0.7143,0.8571,0.1818,7.1429,1.5152
605.txt,165,4,21,18,4,8,3,4,18,41.2500,41.2500,9.1667,4.5000,5.2500,4.5000,0.4444,2.0000,1.0000,0.7500,1.0000,0.2222,4.5000,1.0000
872.txt,175,8,28,21,9,10,5,6,24,21.8750,19.4444,8.3333,2.6250,3.1111,2.3333,0.4762,1.1111,1.1250,0.5556,0.6667,0.2857,2.6667,1.1429
1652.txt,145,5,19,12,6,4,4,5,21,29.0000,24.1667,12.0833,2.4000,3.1667,2.0000,0.3333,0.6667,1.2000,0.6667,0.8333,0.4167,3.5000,1.7500
121.txt,173,4,21,16,5,6,2,5,31,43.2500,34.6000,10.8125,4.0000,4.2000,3.2000,0.3750,1.2000,1.2500,0.4000,1.0000,0.3125,6.2000,1.9375
662.txt,180,5,30,21,9,9,8,5,26,36.0000,20.0000,8.5714,4.2000,3.3333,2.3333,0.4286,1.0000,1.8000,0.8889,0.5556,0.2381,2.8889,1.2381
1552.txt,173,6,23,19,7,12,5,7,24,28.8333,24.7143,9.1053,3.1667,3.2857,2.7143,0.6316,1.7143,1.1667,0.7143,1.0000,0.3684,3.4286,1.2632
1085.txt,183,14,34,22,14,7,6,2,20,13.0714,13.0714,8.3182,1.5714,2.4286,1.5714,0.3182,0.5000,1.0000,0.4286,0.1429,0.0909,1.4286,0.9091
799.txt,169,3,22,16,4,9,3,4,21,56.3333,42.2500,10.5625,5.3333,5.5000,4.0000,0.5625,2.2500,1.3333,0.7500,1.0000,0.2500,5.2500,1.3125
1366.txt,175,10,23,19,14,5,5,7,22,17.5000,12.5000,9.2105,1.9000,1.6429,1.3571,0.2632,0.3571,1.4000,0.3571,0.5000,0.3684,1.5714,1.1579
552.txt,185,3,26,18,6,6,5,2,26,61.6667,30.8333,10.2778,6.0000,4.3333,3.0000,0.3333,1.0000,2.0000,0.8333,0.3333,0.1111,4.3333,1.4444
1559.txt,192,10,32,21,10,11,4,6,26,19.2000,19.2000,9.1429,2.1000,3.2000,2.1000,0.5238,1.1000,1.0000,0.4000,0.6000,0.2857,2.6000,1.2381
112.txt,167,3,27,21,3,12,3,4,26,55.6667,55.6667,7.9524,7.0000,9.0000,7.0000,0.5714,4.0000,1.0000,1.0000,1.3333,0.1905,8.6667,1.2381
9.txt,169,3,22,20,7,13,5,2,26,56.3333,24.1429,8.4500,6.6667,3.1429,2.8571,0.6500,1.8571,2.3333,0.7143,0.2857,0.1000,3.7143,1.3000
1607.txt,179,10,31,16,15,4,5,1,19,17.9000,11.9333,11.1875,1.6000,2.0667,1.0667,0.2500,0.2667,1.5000,0.3333,0.0667,0.0625,1.2667,1.1875
646.txt,167,3,24,17,4,13,3,4,24,55.6667,41.7500,9.8235,5.6667,6.0000,4.2500,0.7647,3.2500,1.3333,0.7500,1.0000,0.2353,6.0000,1.4118
1378.txt,178,10,27,18,10,10,5,6,22,17.8000,17.8000,9.8889,1.8000,2.7000,1.8000,0.5556,1.0000,1.0000,0.5000,0.6000,0.3333,2.2000,1.2222
557.txt,142,2,19,12,3,6,2,1,24,71.0000,47.3333,11.8333,6.0000,6.3333,4.0000,0.5000,2.0000,1.5000,0.6667,0.3333,0.0833,8.0000,2.0000
195.txt,178,4,34,18,5,8,5,2,18,44.5000,35.6000,9.8889,4.5000,6.8000,3.6000,0.4444,1.6000,1.2500,1.0000,0.4000,0.1111,3.6000,1.0000
95.txt,171,11,23,19,12,7,4,0,28,15.5455,14.2500,9.0000,1.7273,1.9167,1.5833,0.3684,0.5833,1.0909,0.3333,0.0000,0.0000,2.3333,1.4737
1112.txt,148,3,25,16,9,5,3,3,19,49.3333,16.4444,9.2500,5.3333,2.7778,1.7778,0.3125,0.5556,3.0000,0.3333,0.3333,0.1875,2.1111,1.1875
1268.txt,179,8,28,22,12,11,8,1,28,22.3750,14.9167,8.1364,2.7500,2.3333,1.8333,0.5000,0.9167,1.5000,0.6667,0.0833,0.0455,2.3333,1.2727
644.txt,149,11,20,17,11,6,5,2,21,13.5455,13.5455,8.7647,1.5455,1.8182,1.5455,0.3529,0.5455,1.0000,0.4545,0.1818,0.1176,1.9091,1.2353
1040.txt,255,3,32,19,5,11,5,5,32,85.0000,51.0000,13.4211,6.3333,6.4000,3.8000,0.5789,2.2000,1.6667,1.0000,1.0000,0.2632,6.4000,1.6842
279.txt,134,3,22,16,3,5,3,3,17,44.6667,44.6667,8.3750,5.3333,7.3333,5.3333,0.3125,1.6667,1.0000,1.0000,1.0000,0.1875,5.6667,1.0625
103.txt,224,13,29,22,15,7,5,7,28,17.2308,14.9333,10.1818,1.6923,1.9333,1.4667,0.3182,0.4667,1.1538,0.3333,0.4667,0.3182,1.8667,1.2727
704.txt,238,9,33,25,12,13,5,5,40,26.4444,19.8333,9.5200,2.7778,2.7500,2.0833,0.5200,1.0833,1.3333,0.4167,0.4167,0.2000,3.3333,1.6000
380.txt,196,12,33,27,14,13,8,5,30,16.3333,14.0000,7.2593,2.2500,2.3571,1.9286,0.4815,0.9286,1.1667,0.5714,0.3571,0.1852,2.1429,1.1111
981.txt,178,8,26,22,12,8,8,5,25,22.2500,14.8333,8.0909,2.7500,2.1667,1.8333,0.3636,0.6667,1.5000,0.6667,0.4167,0.2273,2.0833,1.1364
1434.txt,172,8,17,13,13,2,2,6,21,21.5000,13.2308,13.2308,1.6250,1.3077,1.0000,0.1538,0.1538,1.6250,0.1538,0.4615,0.4615,1.6154,1.6154
631.txt,181,10,27,21,11,10,8,3,29,18.1000,16.4545,8.6190,2.1000,2.4545,1.9091,0.4762,0.9091,1.1000,0.7273,0.2727,0.1429,2.6364,1.3810
335.txt,172,3,30,24,9,15,7,1,32,57.3333,19.1111,7.1667,8.0000,3.3333,2.6667,0.6250,1.6667,3.0000,0.7778,0.1111,0.0417,3.5556,1.3333
142.txt,155,6,19,15,8,4,3,2,25,25.8333,19.3750,10.3333,2.5000,2.3750,1.8750,0.2667,0.5000,1.3333,0.3750,0.2500,0.1333,3.1250,1.6667
577.txt,220,3,34,25,4,15,4,2,26,73.3333,55.0000,8.8000,8.3333,8.5000,6.2500,0.6000,3.7500,1.3333,1.0000,0.5000,0.0800,6.5000,1.0400
1296.txt,12,1,1,1,1,0,0,1,2,12.0000,12.0000,12.0000,1.0000,1.0000,1.0000,0.0000,0.0000,1.0000,0.0000,1.0000,1.0000,2.0000,2.0000
199.txt,194,10,26,20,12,8,4,8,23,19.4000,16.1667,9.7000,2.0000,2.1667,1.6667,0.4000,0.6667,1.2000,0.3333,0.6667,0.4000,1.9167,1.1500
1394.txt,142,3,21,16,7,8,5,2,17,47.3333,20.2857,8.8750,5.3333,3.0000,2.2857,0.5000,1.1429,2.3333,0.7143,0.2857,0.1250,2.4286,1.0625
5.txt,183,4,28,21,10,10,5,7,28,45.7500,18.3000,8.7143,5.2500,2.8000,2.1000,0.4762,1.0000,2.5000,0.5000,0.7000,0.3333,2.8000,1.3333
789.txt,186,10,29,26,10,16,7,6,19,18.6000,18.6000,7.1538,2.6000,2.9000,2.6000,0.6154,1.6000,1.0000,0.7000,0.6000,0.2308,1.9000,0.7308
1061.txt,153,9,22,16,12,6,6,3,17,17.0000,12.7500,9.5625,1.7778,1.8333,1.3333,0.3750,0.5000,1.3333,0.5000,0.2500,0.1875,1.4167,1.0625
761.txt,165,8,28,23,11,12,9,4,23,20.6250,15.0000,7.1739,2.8750,2.5455,2.0909,0.5217,1.0909,1.3750,0.8182,0.3636,0.1739,2.0909,1.0000
292.txt,129,4,19,14,7,7,6,6,15,32.2500,18.4286,9.2143,3.5000,2.7143,2.0000,0.5000,1.0000,1.7500,0.8571,0.8571,0.4286,2.1429,1.0714
412.txt,179,9,28,23,11,11,7,3,30,19.8889,16.2727,7.7826,2.5556,2.5455,2.0909,0.4783,1.0000,1.2222,0.6364,0.2727,0.1304,2.7273,1.3043
383.txt,160,2,21,18,2,12,2,6,24,80.0000,80.0000,8.8889,9.0000,10.5000,9.0000,0.6667,6.0000,1.0000,1.0000,3.0000,0.3333,12.0000,1.3333
891.txt,183,5,34,29,11,16,6,3,25,36.6000,16.6364,6.3103,5.8000,3.0909,2.6364,0.5517,1.4545,2.2000,0.5455,0.2727,0.1034,2.2727,0.8621
976.txt,152,5,24,19,6,8,5,1,26,30.4000,25.3333,8.0000,3.8000,4.0000,3.1667,0.4211,1.3333,1.2000,0.8333,0.1667,0.0526,4.3333,1.3684
350.txt,173,12,20,16,13,3,4,4,26,14.4167,13.3077,10.8125,1.3333,1.5385,1.2308,0.1875,0.2308,1.0833,0.3077,0.3077,0.2500,2.0000,1.6250
649.txt,183,11,28,25,12,13,7,5,31,16.6364,15.2500,7.3200,2.2727,2.3333,2.0833,0.5200,1.0833,1.0909,0.5833,0.4167,0.2000,2.5833,1.2400
826.txt,191,4,21,19,7,12,5,4,34,47.7500,27.2857,10.0526,4.7500,3.0000,2.7143,0.6316,1.7143,1.7500,0.7143,0.5714,0.2105,4.8571,1.7895
459.txt,194,3,27,22,6,10,5,5,27,64.6667,32.3333,8.8182,7.3333,4.5000,3.6667,0.4545,1.6667,2.0000,0.8333,0.8333,0.2273,4.5000,1.2273
139.txt,140,6,22,16,7,8,5,4,20,23.3333,20.0000,8.7500,2.6667,3.1429,2.2857,0.5000,1.1429,1.1667,0.7143,0.5714,0.2500,2.8571,1.2500
15.txt,153,3,23,19,6,12,6,2,26,51.0000,25.5000,8.0526,6.3333,3.8333,3.1667,0.6316,2.0000,2.0000,1.0000,0.3333,0.1053,4.3333,1.3684
1650.txt,153,5,22,19,8,10,7,1,30,30.6000,19.1250,8.0526,3.8000,2.7500,2.3750,0.5263,1.2500,1.6000,0.8750,0.1250,0.0526,3.7500,1.5789
755.txt,179,5,30,25,10,13,6,0,25,35.8000,17.9000,7.1600,5.0000,3.0000,2.5000,0.5200,1.3000,2.0000,0.6000,0.0000,0.0000,2.5000,1.0000
73.txt,107,6,13,10,6,4,4,1,14,17.8333,17.8333,10.7000,1.6667,2.1667,1.6667,0.4000,0.6667,1.0000,0.6667,0.1667,0.1000,2.3333,1.4000
345.txt,162,5,19,16,7,7,5,5,27,32.4000,23.1429,10.1250,3.2000,2.7143,2.2857,0.4375,1.0000,1.4000,0.7143,0.7143,0.3125,3.8571,1.6875
1294.txt,177,13,24,20,16,4,6,4,25,13.6154,11.0625,8.8500,1.5385,1.5000,1.2500,0.2000,0.2500,1.2308,0.3750,0.2500,0.2000,1.5625,1.2500
367.txt,181,4,28,23,4,16,4,3,30,45.2500,45.2500,7.8696,5.7500,7.0000,5.7500,0.6957,4.0000,1.0000,1.0000,0.7500,0.1304,7.5000,1.3043
574.txt,166,5,25,23,8,9,5,0,27,33.2000,20.7500,7.2174,4.6000,3.1250,2.8750,0.3913,1.1250,1.6000,0.6250,0.0000,0.0000,3.3750,1.1739
957.txt,209,6,31,27,10,17,8,2,31,34.8333,20.9000,7.7407,4.5000,3.1000,2.7000,0.6296,1.7000,1.6667,0.8000,0.2000,0.0741,3.1000,1.1481
1113.txt,335,14,40,27,16,11,7,13,36,23.9286,20.9375,12.4074,1.9286,2.5000,1.6875,0.4074,0.6875,1.1429,0.4375,0.8125,0.4815,2.2500,1.3333
168.txt,183,3,27,23,10,13,9,3,29,61.0000,18.3000,7.9565,7.6667,2.7000,2.3000,0.5652,1.3000,3.3333,0.9000,0.3000,0.1304,2.9000,1.2609
324.txt,135,4,19,13,6,7,4,5,21,33.7500,22.5000,10.3846,3.2500,3.1667,2.1667,0.5385,1.1667,1.5000,0.6667,0.8333,0.3846,3.5000,1.6154
1210.txt,166,4,24,20,10,10,7,2,29,41.5000,16.6000,8.3000,5.0000,2.4000,2.0000,0.5000,1.0000,2.5000,0.7000,0.2000,0.1000,2.9000,1.4500
287.txt,132,3,25,16,7,10,4,3,14,44.0000,18.8571,8.2500,5.3333,3.5714,2.2857,0.6250,1.4286,2.3333,0.5714,0.4286,0.1875,2.0000,0.8750
615.txt,153,4,24,16,5,8,3,4,10,38.2500,30.6000,9.5625,4.0000,4.8000,3.2000,0.5000,1.6000,1.2500,0.6000,0.8000,0.2500,2.0000,0.6250
751.txt,168,4,19,13,5,5,4,4,23,42.0000,33.6000,12.9231,3.2500,3.8000,2.6000,0.3846,1.0000,1.2500,0.8000,0.8000,0.3077,4.6000,1.7692
1049.txt,160,3,25,20,7,7,4,3,21,53.3333,22.8571,8.0000,6.6667,3.5714,2.8571,0.3500,1.0000,2.3333,0.5714,0.4286,0.1500,3.0000,1.0500
435.txt,169,13,29,16,13,5,5,4,18,13.0000,13.0000,10.5625,1.2308,2.2308,1.2308,0.3125,0.3846,1.0000,0.3846,0.3077,0.2500,1.3846,1.1250
1158.txt,174,3,19,15,9,5,5,2,30,58.0000,19.3333,11.6000,5.0000,2.1111,1.6667,0.3333,0.5556,3.0000,0.5556,0.2222,0.1333,3.3333,2.0000
1065.txt,200,3,38,33,3,19,3,1,30,66.6667,66.6667,6.0606,11.0000,12.6667,11.0000,0.5758,6.3333,1.0000,1.0000,0.3333,0.0303,10.0000,0.9091
846.txt,153,5,18,10,8,3,3,9,23,30.6000,19.1250,15.3000,2.0000,2.2500,1.2500,0.3000,0.3750,1.6000,0.3750,1.1250,0.9000,2.8750,2.3000
1429.txt,171,4,19,17,9,5,4,4,26,42.7500,19.0000,10.0588,4.2500,2.1111,1.8889,0.2941,0.5556,2.2500,0.4444,0.4444,0.2353,2.8889,1.5294
996.txt,166,3,29,22,4,11,3,2,32,55.3333,41.5000,7.5455,7.3333,7.2500,5.5000,0.5000,2.7500,1.3333,0.7500,0.5000,0.0909,8.0000,1.4545
677.txt,166,5,29,21,7,12,5,3,21,33.2000,23.7143,7.9048,4.2000,4.1429,3.0000,0.5714,1.7143,1.4000,0.7143,0.4286,0.1429,3.0000,1.0000
71.txt,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
705.txt,160,3,27,23,4,13,4,2,20,53.3333,40.0000,6.9565,7.6667,6.7500,5.7500,0.5652,3.2500,1.3333,1.0000,0.5000,0.0870,5.0000,0.8696
432.txt,408,23,61,41,27,12,12,7,48,17.7391,15.1111,9.9512,1.7826,2.2593,1.5185,0.2927,0.4444,1.1739,0.4444,0.2593,0.1707,1.7778,1.1707
1303.txt,184,9,22,15,11,5,6,7,26,20.4444,16.7273,12.2667,1.6667,2.0000,1.3636,0.3333,0.4545,1.2222,0.5455,0.6364,0.4667,2.3636,1.7333
313.txt,200,9,22,17,9,9,7,11,34,22.2222,22.2222,11.7647,1.8889,2.4444,1.8889,0.5294,1.0000,1.0000,0.7778,1.2222,0.6471,3.7778,2.0000
1412.txt,260,10,36,30,14,11,7,6,34,26.0000,18.5714,8.6667,3.0000,2.5714,2.1429,0.3667,0.7857,1.4000,0.5000,0.4286,0.2000,2.4286,1.1333
1272.txt,175,4,24,20,7,11,3,4,22,43.7500,25.0000,8.7500,5.0000,3.4286,2.8571,0.5500,1.5714,1.7500,0.4286,0.5714,0.2000,3.1429,1.1000
966.txt,186,8,29,23,11,12,7,1,20,23.2500,16.9091,8.0870,2.8750,2.6364,2.0909,0.5217,1.0909,1.3750,0.6364,0.0909,0.0435,1.8182,0.8696
1659.txt,165,10,21,19,11,9,4,7,15,16.5000,15.0000,8.6842,1.9000,1.9091,1.7273,0.4737,0.8182,1.1000,0.3636,0.6364,0.3684,1.3636,0.7895
545.txt,185,11,27,19,11,8,8,8,33,16.8182,16.8182,9.7368,1.7273,2.4545,1.7273,0.4211,0.7273,1.0000,0.7273,0.7273,0.4211,3.0000,1.7368
1251.txt,126,9,19,14,8,6,4,0,16,14.0000,15.7500,9.0000,1.5556,2.3750,1.7500,0.4286,0.7500,0.8889,0.5000,0.0000,0.0000,2.0000,1.1429
906.txt,184,13,25,23,15,6,6,2,18,14.1538,12.2667,8.0000,1.7692,1.6667,1.5333,0.2609,0.4000,1.1538,0.4000,0.1333,0.0870,1.2000,0.7826
1437.txt,156,3,27,21,7,13,4,3,27,52.0000,22.2857,7.4286,7.0000,3.8571,3.0000,0.6190,1.8571,2.3333,0.5714,0.4286,0.1429,3.8571,1.2857
420.txt,171,3,23,21,12,8,7,7,27,57.0000,14.2500,8.1429,7.0000,1.9167,1.7500,0.3810,0.6667,4.0000,0.5833,0.5833,0.3333,2.2500,1.2857
1525.txt,179,9,21,15,10,5,2,5,28,19.8889,17.9000,11.9333,1.6667,2.1000,1.5000,0.3333,0.5000,1.1111,0.2000,0.5000,0.3333,2.8000,1.8667
604.txt,164,4,22,18,7,10,5,4,20,41.0000,23.4286,9.1111,4.5000,3.1429,2.5714,0.5556,1.4286,1.7500,0.7143,0.5714,0.2222,2.8571,1.1111
911.txt,181,4,25,16,8,7,5,5,29,45.2500,22.6250,11.3125,4.0000,3.1250,2.0000,0.4375,0.8750,2.0000,0.6250,0.6250,0.3125,3.6250,1.8125
1096.txt,183,11,29,21,11,10,7,3,25,16.6364,16.6364,8.7143,1.9091,2.6364,1.9091,0.4762,0.9091,1.0000,0.6364,0.2727,0.1429,2.2727,1.1905
926.txt,179,10,24,21,10,11,4,3,31,17.9000,17.9000,8.5238,2.1000,2.4000,2.1000,0.5238,1.1000,1.0000,0.4000,0.3000,0.1429,3.1000,1.4762
682.txt,172,3,25,16,7,8,6,2,21,57.3333,24.5714,10.7500,5.3333,3.5714,2.2857,0.5000,1.1429,2.3333,0.8571,0.2857,0.1250,3.0000,1.3125
19.txt,140,6,18,15,9,6,3,4,24,23.3333,15.5556,9.3333,2.5000,2.0000,1.6667,0.4000,0.6667,1.5000,0.3333,0.4444,0.2667,2.6667,1.6000
375.txt,173,3,19,14,4,6,3,4,27,57.6667,43.2500,12.3571,4.6667,4.7500,3.5000,0.4286,1.5000,1.3333,0.7500,1.0000,0.2857,6.7500,1.9286
609.txt,133,1,22,16,1,14,1,4,21,133.0000,133.0000,8.3125,16.0000,22.0000,16.0000,0.8750,14.0000,1.0000,1.0000,4.0000,0.2500,21.0000,1.3125
1193.txt,182,3,33,22,7,13,4,2,31,60.6667,26.0000,8.2727,7.3333,4.7143,3.1429,0.5909,1.8571,2.3333,0.5714,0.2857,0.0909,4.4286,1.4091
1649.txt,194,6,27,19,6,11,5,4,23,32.3333,32.3333,10.2105,3.1667,4.5000,3.1667,0.5789,1.8333,1.0000,0.8333,0.6667,0.2105,3.8333,1.2105
1105.txt,195,12,27,22,14,9,7,4,29,16.2500,13.9286,8.8636,1.8333,1.9286,1.5714,0.4091,0.6429,1.1667,0.5000,0.2857,0.1818,2.0714,1.3182
1396.txt,191,11,31,23,12,9,6,5,23,17.3636,15.9167,8.3043,2.0909,2.5833,1.9167,0.3913,0.7500,1.0909,0.5000,0.4167,0.2174,1.9167,1.0000
1657.txt,150,10,16,14,10,5,5,5,16,15.0000,15.0000,10.7143,1.4000,1.6000,1.4000,0.3571,0.5000,1.0000,0.5000,0.5000,0.3571,1.6000,1.1429
592.txt,228,3,37,26,8,11,4,4,23,76.0000,28.5000,8.7692,8.6667,4.6250,3.2500,0.4231,1.3750,2.6667,0.5000,0.5000,0.1538,2.8750,0.8846
332.txt,207,6,21,15,8,7,6,4,31,34.5000,25.8750,13.8000,2.5000,2.6250,1.8750,0.4667,0.8750,1.3333,0.7500,0.5000,0.2667,3.8750,2.0667
885.txt,179,10,28,21,10,10,7,4,24,17.9000,17.9000,8.5238,2.1000,2.8000,2.1000,0.4762,1.0000,1.0000,0.7000,0.4000,0.1905,2.4000,1.1429
16.txt,195,5,29,19,6,11,6,9,27,39.0000,32.5000,10.2632,3.8000,4.8333,3.1667,0.5789,1.8333,1.2000,1.0000,1.5000,0.4737,4.5000,1.4211
1259.txt,175,5,28,19,8,10,5,5,20,35.0000,21.8750,9.2105,3.8000,3.5000,2.3750,0.5263,1.2500,1.6000,0.6250,0.6250,0.2632,2.5000,1.0526
84.txt,185,8,22,16,10,3,3,3,21,23.1250,18.5000,11.5625,2.0000,2.2000,1.6000,0.1875,0.3000,1.2500,0.3000,0.3000,0.1875,2.1000,1.3125
1606.txt,226,12,30,20,11,9,6,4,25,18.8333,20.5455,11.3000,1.6667,2.7273,1.8182,0.4500,0.8182,0.9167,0.5455,0.3636,0.2000,2.2727,1.2500
1319.txt,155,3,16,12,4,7,2,2,22,51.6667,38.7500,12.9167,4.0000,4.0000,3.0000,0.5833,1.7500,1.3333,0.5000,0.5000,0.1667,5.5000,1.8333
1304.txt,177,3,24,14,5,8,4,2,25,59.0000,35.4000,12.6429,4.6667,4.8000,2.8000,0.5714,1.6000,1.6667,0.8000,0.4000,0.1429,5.0000,1.7857
1295.txt,166,4,26,19,6,9,5,3,24,41.5000,27.6667,8.7368,4.7500,4.3333,3.1667,0.4737,1.5000,1.5000,0.8333,0.5000,0.1579,4.0000,1.2632
146.txt,177,13,23,16,14,4,4,5,26,13.6154,12.6429,11.0625,1.2308,1.6429,1.1429,0.2500,0.2857,1.0769,0.2857,0.3571,0.3125,1.8571,1.6250
664.txt,167,4,21,20,5,12,4,2,23,41.7500,33.4000,8.3500,5.0000,4.2000,4.0000,0.6000,2.4000,1.2500,0.8000,0.4000,0.1000,4.6000,1.1500
1067.txt,167,3,28,21,12,9,6,3,20,55.6667,13.9167,7.9524,7.0000,2.3333,1.7500,0.4286,0.7500,4.0000,0.5000,0.2500,0.1429,1.6667,0.9524
127.txt,252,15,36,29,15,12,8,6,30,16.8000,16.8000,8.6897,1.9333,2.4000,1.9333,0.4138,0.8000,1.0000,0.5333,0.4000,0.2069,2.0000,1.0345
1206.txt,130,3,15,13,3,4,1,2,21,43.3333,43.3333,10.0000,4.3333,5.0000,4.3333,0.3077,1.3333,1.0000,0.3333,0.6667,0.1538,7.0000,1.6154
954.txt,168,3,29,21,3,14,2,2,32,56.0000,56.0000,8.0000,7.0000,9.6667,7.0000,0.6667,4.6667,1.0000,0.6667,0.6667,0.0952,10.6667,1.5238
962.txt,180,9,28,15,10,6,6,3,16,20.0000,18.0000,12.0000,1.6667,2.8000,1.5000,0.4000,0.6000,1.1111,0.6000,0.3000,0.2000,1.6000,1.0667
1423.txt,189,8,19,17,9,7,5,8,36,23.6250,21.0000,11.1176,2.1250,2.1111,1.8889,0.4118,0.7778,1.1250,0.5556,0.8889,0.4706,4.0000,2.1176
1036.txt,185,12,29,22,12,9,5,1,28,15.4167,15.4167,8.4091,1.8333,2.4167,1.8333,0.4091,0.7500,1.0000,0.4167,0.0833,0.0455,2.3333,1.2727
869.txt,141,3,23,15,4,7,2,3,23,47.0000,35.2500,9.4000,5.0000,5.7500,3.7500,0.4667,1.7500,1.3333,0.5000,0.7500,0.2000,5.7500,1.5333
640.txt,146,5,24,16,8,8,6,3,16,29.2000,18.2500,9.1250,3.2000,3.0000,2.0000,0.5000,1.0000,1.6000,0.7500,0.3750,0.1875,2.0000,1.0000
203.txt,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
711.txt,230,11,23,17,13,5,5,5,34,20.9091,17.6923,13.5294,1.5455,1.7692,1.3077,0.2941,0.3846,1.1818,0.3846,0.3846,0.2941,2.6154,2.0000
101.txt,166,4,18,13,9,5,5,7,22,41.5000,18.4444,12.7692,3.2500,2.0000,1.4444,0.3846,0.5556,2.2500,0.5556,0.7778,0.5385,2.4444,1.6923
1605.txt,147,3,22,16,7,7,5,0,26,49.0000,21.0000,9.1875,5.3333,3.1429,2.2857,0.4375,1.0000,2.3333,0.7143,0.0000,0.0000,3.7143,1.6250
1503.txt,210,13,29,22,14,9,8,4,23,16.1538,15.0000,9.5455,1.6923,2.0714,1.5714,0.4091,0.6429,1.0769,0.5714,0.2857,0.1818,1.6429,1.0455
687.txt,198,3,25,20,7,7,4,7,35,66.0000,28.2857,9.9000,6.6667,3.5714,2.8571,0.3500,1.0000,2.3333,0.5714,1.0000,0.3500,5.0000,1.7500
312.txt,205,4,27,14,5,6,5,11,24,51.2500,41.0000,14.6429,3.5000,5.4000,2.8000,0.4286,1.2000,1.2500,1.0000,2.2000,0.7857,4.8000,1.7143
915.txt,122,6,20,13,7,5,2,1,14,20.3333,17.4286,9.3846,2.1667,2.8571,1.8571,0.3846,0.7143,1.1667,0.2857,0.1429,0.0769,2.0000,1.0769
513.txt,159,2,19,16,5,9,3,3,31,79.5000,31.8000,9.9375,8.0000,3.8000,3.2000,0.5625,1.8000,2.5000,0.6000,0.6000,0.1875,6.2000,1.9375
558.txt,183,13,26,22,14,7,6,6,25,14.0769,13.0714,8.3182,1.6923,1.8571,1.5714,0.3182,0.5000,1.0769,0.4286,0.4286,0.2727,1.7857,1.1364
1346.txt,147,3,23,18,6,9,3,3,23,49.0000,24.5000,8.1667,6.0000,3.8333,3.0000,0.5000,1.5000,2.0000,0.5000,0.5000,0.1667,3.8333,1.2778
625.txt,245,8,33,28,10,14,8,4,35,30.6250,24.5000,8.7500,3.5000,3.3000,2.8000,0.5000,1.4000,1.2500,0.8000,0.4000,0.1429,3.5000,1.2500
38.txt,179,3,26,19,5,13,4,4,24,59.6667,35.8000,9.4211,6.3333,5.2000,3.8000,0.6842,2.6000,1.6667,0.8000,0.8000,0.2105,4.8000,1.2632
1351.txt,269,11,39,31,14,17,8,7,38,24.4545,19.2143,8.6774,2.8182,2.7857,2.2143,0.5484,1.2143,1.2727,0.5714,0.5000,0.2258,2.7143,1.2258
988.txt,185,12,27,23,13,10,8,5,27,15.4167,14.2308,8.0435,1.9167,2.0769,1.7692,0.4348,0.7692,1.0833,0.6154,0.3846,0.2174,2.0769,1.1739
240.txt,174,5,26,19,6,11,4,4,24,34.8000,29.0000,9.1579,3.8000,4.3333,3.1667,0.5789,1.8333,1.2000,0.6667,0.6667,0.2105,4.0000,1.2632
930.txt,187,3,21,16,7,5,4,5,29,62.3333,26.7143,11.6875,5.3333,3.0000,2.2857,0.3125,0.7143,2.3333,0.5714,0.7143,0.3125,4.1429,1.8125
301.txt,193,4,28,18,9,6,5,6,16,48.2500,21.4444,10.7222,4.5000,3.1111,2.0000,0.3333,0.6667,2.2500,0.5556,0.6667,0.3333,1.7778,0.8889
311.txt,159,4,24,18,9,9,5,5,19,39.7500,17.6667,8.8333,4.5000,2.6667,2.0000,0.5000,1.0000,2.2500,0.5556,0.5556,0.2778,2.1111,1.0556
536.txt,186,6,32,25,11,15,9,5,26,31.0000,16.9091,7.4400,4.1667,2.9091,2.2727,0.6000,1.3636,1.8333,0.8182,0.4545,0.2000,2.3636,1.0400
1290.txt,146,3,19,18,9,9,5,3,24,48.6667,16.2222,8.1111,6.0000,2.1111,2.0000,0.5000,1.0000,3.0000,0.5556,0.3333,0.1667,2.6667,1.3333
1382.txt,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1214.txt,173,10,24,18,10,7,6,5,24,17.3000,17.3000,9.6111,1.8000,2.4000,1.8000,0.3889,0.7000,1.0000,0.6000,0.5000,0.2778,2.4000,1.3333
256.txt,152,5,21,13,5,6,4,1,20,30.4000,30.4000,11.6923,2.6000,4.2000,2.6000,0.4615,1.2000,1.0000,0.8000,0.2000,0.0769,4.0000,1.5385
