Filename,W,S,VP,C,T,DC,CT,CP,CN,MLS,MLT,MLC,C/S,VP/T,C/T,DC/C,DC/T,T/S,CT/T,CP/T,CP/C,CN/T,CN/C
1552.txt,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1085.txt,432,23,76,59,25,35,18,13,51,18.7826,17.2800,7.3220,2.5652,3.0400,2.3600,0.5932,1.4000,1.0870,0.7200,0.5200,0.2203,2.0400,0.8644
799.txt,384,22,59,48,22,28,19,12,45,17.4545,17.4545,8.0000,2.1818,2.6818,2.1818,0.5833,1.2727,1.0000,0.8636,0.5455,0.2500,2.0455,0.9375
1366.txt,576,34,92,73,39,36,23,16,59,16.9412,14.7692,7.8904,2.1471,2.3590,1.8718,0.4932,0.9231,1.1471,0.5897,0.4103,0.2192,1.5128,0.8082
552.txt,450,20,72,52,29,22,18,13,43,22.5000,15.5172,8.6538,2.6000,2.4828,1.7931,0.4231,0.7586,1.4500,0.6207,0.4483,0.2500,1.4828,0.8269
1559.txt,442,28,67,51,32,17,11,15,53,15.7857,13.8125,8.6667,1.8214,2.0938,1.5938,0.3333,0.5312,1.1429,0.3438,0.4688,0.2941,1.6562,1.0392
112.txt,363,25,67,53,26,29,19,2,35,14.5200,13.9615,6.8491,2.1200,2.5769,2.0385,0.5472,1.1154,1.0400,0.7308,0.0769,0.0377,1.3462,0.6604
9.txt,385,24,59,48,29,19,14,9,33,16.0417,13.2759,8.0208,2.0000,2.0345,1.6552,0.3958,0.6552,1.2083,0.4828,0.3103,0.1875,1.1379,0.6875
1607.txt,364,25,51,46,29,16,15,1,41,14.5600,12.5517,7.9130,1.8400,1.7586,1.5862,0.3478,0.5517,1.1600,0.5172,0.0345,0.0217,1.4138,0.8913
1742.txt,645,33,105,86,40,44,27,17,77,19.5455,16.1250,7.5000,2.6061,2.6250,2.1500,0.5116,1.1000,1.2121,0.6750,0.4250,0.1977,1.9250,0.8953
646.txt,344,21,53,37,25,11,12,15,29,16.3810,13.7600,9.2973,1.7619,2.1200,1.4800,0.2973,0.4400,1.1905,0.4800,0.6000,0.4054,1.1600,0.7838
1378.txt,118,10,23,17,9,8,5,4,11,11.8000,13.1111,6.9412,1.7000,2.5556,1.8889,0.4706,0.8889,0.9000,0.5556,0.4444,0.2353,1.2222,0.6471
557.txt,426,21,65,52,24,27,14,14,40,20.2857,17.7500,8.1923,2.4762,2.7083,2.1667,0.5192,1.1250,1.1429,0.5833,0.5833,0.2692,1.6667,0.7692
195.txt,490,28,72,63,32,30,21,8,46,17.5000,15.3125,7.7778,2.2500,2.2500,1.9688,0.4762,0.9375,1.1429,0.6562,0.2500,0.1270,1.4375,0.7302
95.txt,1074,64,152,119,65,51,37,22,120,16.7812,16.5231,9.0252,1.8594,2.3385,1.8308,0.4286,0.7846,1.0156,0.5692,0.3385,0.1849,1.8462,1.0084
1112.txt,378,23,67,50,28,23,15,7,35,16.4348,13.5000,7.5600,2.1739,2.3929,1.7857,0.4600,0.8214,1.2174,0.5357,0.2500,0.1400,1.2500,0.7000
1268.txt,482,31,90,64,35,26,18,9,44,15.5484,13.7714,7.5312,2.0645,2.5714,1.8286,0.4062,0.7429,1.1290,0.5143,0.2571,0.1406,1.2571,0.6875
644.txt,583,23,97,68,27,38,17,13,41,25.3478,21.5926,8.5735,2.9565,3.5926,2.5185,0.5588,1.4074,1.1739,0.6296,0.4815,0.1912,1.5185,0.6029
1040.txt,453,21,64,46,24,20,16,15,47,21.5714,18.8750,9.8478,2.1905,2.6667,1.9167,0.4348,0.8333,1.1429,0.6667,0.6250,0.3261,1.9583,1.0217
279.txt,103,5,22,14,6,7,5,2,11,20.6000,17.1667,7.3571,2.8000,3.6667,2.3333,0.5000,1.1667,1.2000,0.8333,0.3333,0.1429,1.8333,0.7857
1702.txt,315,24,53,42,25,16,14,2,39,13.1250,12.6000,7.5000,1.7500,2.1200,1.6800,0.3810,0.6400,1.0417,0.5600,0.0800,0.0476,1.5600,0.9286
103.txt,330,16,46,34,17,17,12,14,32,20.6250,19.4118,9.7059,2.1250,2.7059,2.0000,0.5000,1.0000,1.0625,0.7059,0.8235,0.4118,1.8824,0.9412
704.txt,402,24,52,37,26,11,12,17,42,16.7500,15.4615,10.8649,1.5417,2.0000,1.4231,0.2973,0.4231,1.0833,0.4615,0.6538,0.4595,1.6154,1.1351
380.txt,399,15,57,50,24,24,19,9,39,26.6000,16.6250,7.9800,3.3333,2.3750,2.0833,0.4800,1.0000,1.6000,0.7917,0.3750,0.1800,1.6250,0.7800
981.txt,542,30,83,55,33,28,22,14,39,18.0667,16.4242,9.8545,1.8333,2.5152,1.6667,0.5091,0.8485,1.1000,0.6667,0.4242,0.2545,1.1818,0.7091
1434.txt,280,19,47,31,19,15,7,1,24,14.7368,14.7368,9.0323,1.6316,2.4737,1.6316,0.4839,0.7895,1.0000,0.3684,0.0526,0.0323,1.2632,0.7742
631.txt,561,47,97,71,52,19,18,14,45,11.9362,10.7885,7.9014,1.5106,1.8654,1.3654,0.2676,0.3654,1.1064,0.3462,0.2692,0.1972,0.8654,0.6338
335.txt,316,17,52,38,20,18,13,7,22,18.5882,15.8000,8.3158,2.2353,2.6000,1.9000,0.4737,0.9000,1.1765,0.6500,0.3500,0.1842,1.1000,0.5789
142.txt,420,24,66,55,28,26,17,4,43,17.5000,15.0000,7.6364,2.2917,2.3571,1.9643,0.4727,0.9286,1.1667,0.6071,0.1429,0.0727,1.5357,0.7818
577.txt,556,25,86,70,33,29,21,14,42,22.2400,16.8485,7.9429,2.8000,2.6061,2.1212,0.4143,0.8788,1.3200,0.6364,0.4242,0.2000,1.2727,0.6000
1296.txt,317,17,52,38,21,18,15,12,27,18.6471,15.0952,8.3421,2.2353,2.4762,1.8095,0.4737,0.8571,1.2353,0.7143,0.5714,0.3158,1.2857,0.7105
199.txt,173,4,31,23,3,11,2,8,18,43.2500,57.6667,7.5217,5.7500,10.3333,7.6667,0.4783,3.6667,0.7500,0.6667,2.6667,0.3478,6.0000,0.7826
1394.txt,285,17,53,40,18,21,13,1,32,16.7647,15.8333,7.1250,2.3529,2.9444,2.2222,0.5250,1.1667,1.0588,0.7222,0.0556,0.0250,1.7778,0.8000
5.txt,331,25,51,42,27,15,12,9,34,13.2400,12.2593,7.8810,1.6800,1.8889,1.5556,0.3571,0.5556,1.0800,0.4444,0.3333,0.2143,1.2593,0.8095
789.txt,387,23,50,40,23,18,13,22,40,16.8261,16.8261,9.6750,1.7391,2.1739,1.7391,0.4500,0.7826,1.0000,0.5652,0.9565,0.5500,1.7391,1.0000
1061.txt,352,19,45,36,20,17,12,10,37,18.5263,17.6000,9.7778,1.8947,2.2500,1.8000,0.4722,0.8500,1.0526,0.6000,0.5000,0.2778,1.8500,1.0278
761.txt,231,11,38,25,11,15,10,7,21,21.0000,21.0000,9.2400,2.2727,3.4545,2.2727,0.6000,1.3636,1.0000,0.9091,0.6364,0.2800,1.9091,0.8400
292.txt,455,22,66,49,25,25,18,18,53,20.6818,18.2000,9.2857,2.2273,2.6400,1.9600,0.5102,1.0000,1.1364,0.7200,0.7200,0.3673,2.1200,1.0816
412.txt,423,10,62,40,14,23,12,11,43,42.3000,30.2143,10.5750,4.0000,4.4286,2.8571,0.5750,1.6429,1.4000,0.8571,0.7857,0.2750,3.0714,1.0750
383.txt,454,29,78,59,33,26,19,3,36,15.6552,13.7576,7.6949,2.0345,2.3636,1.7879,0.4407,0.7879,1.1379,0.5758,0.0909,0.0508,1.0909,0.6102
891.txt,410,25,76,53,25,27,18,7,41,16.4000,16.4000,7.7358,2.1200,3.0400,2.1200,0.5094,1.0800,1.0000,0.7200,0.2800,0.1321,1.6400,0.7736
1699.txt,555,24,75,64,28,32,16,16,52,23.1250,19.8214,8.6719,2.6667,2.6786,2.2857,0.5000,1.1429,1.1667,0.5714,0.5714,0.2500,1.8571,0.8125
976.txt,435,29,81,66,36,26,20,7,36,15.0000,12.0833,6.5909,2.2759,2.2500,1.8333,0.3939,0.7222,1.2414,0.5556,0.1944,0.1061,1.0000,0.5455
1771.txt,258,14,39,24,14,7,5,9,11,18.4286,18.4286,10.7500,1.7143,2.7857,1.7143,0.2917,0.5000,1.0000,0.3571,0.6429,0.3750,0.7857,0.4583
350.txt,341,17,57,45,19,26,14,5,35,20.0588,17.9474,7.5778,2.6471,3.0000,2.3684,0.5778,1.3684,1.1176,0.7368,0.2632,0.1111,1.8421,0.7778
649.txt,382,14,61,45,18,27,14,9,37,27.2857,21.2222,8.4889,3.2143,3.3889,2.5000,0.6000,1.5000,1.2857,0.7778,0.5000,0.2000,2.0556,0.8222
826.txt,363,22,56,39,30,13,14,13,28,16.5000,12.1000,9.3077,1.7727,1.8667,1.3000,0.3333,0.4333,1.3636,0.4667,0.4333,0.3333,0.9333,0.7179
459.txt,160,11,24,18,14,5,5,6,11,14.5455,11.4286,8.8889,1.6364,1.7143,1.2857,0.2778,0.3571,1.2727,0.3571,0.4286,0.3333,0.7857,0.6111
139.txt,310,14,47,36,15,20,12,7,32,22.1429,20.6667,8.6111,2.5714,3.1333,2.4000,0.5556,1.3333,1.0714,0.8000,0.4667,0.1944,2.1333,0.8889
15.txt,357,16,56,42,16,23,12,6,40,22.3125,22.3125,8.5000,2.6250,3.5000,2.6250,0.5476,1.4375,1.0000,0.7500,0.3750,0.1429,2.5000,0.9524
1650.txt,121,12,25,19,12,7,7,0,12,10.0833,10.0833,6.3684,1.5833,2.0833,1.5833,0.3684,0.5833,1.0000,0.5833,0.0000,0.0000,1.0000,0.6316
1698.txt,247,11,45,35,13,20,7,4,31,22.4545,19.0000,7.0571,3.1818,3.4615,2.6923,0.5714,1.5385,1.1818,0.5385,0.3077,0.1143,2.3846,0.8857
755.txt,290,15,41,33,16,16,9,7,32,19.3333,18.1250,8.7879,2.2000,2.5625,2.0625,0.4848,1.0000,1.0667,0.5625,0.4375,0.2121,2.0000,0.9697
73.txt,420,24,70,50,27,23,16,6,48,17.5000,15.5556,8.4000,2.0833,2.5926,1.8519,0.4600,0.8519,1.1250,0.5926,0.2222,0.1200,1.7778,0.9600
345.txt,499,23,80,69,30,38,25,16,41,21.6957,16.6333,7.2319,3.0000,2.6667,2.3000,0.5507,1.2667,1.3043,0.8333,0.5333,0.2319,1.3667,0.5942
1294.txt,518,20,76,52,26,28,14,11,58,25.9000,19.9231,9.9615,2.6000,2.9231,2.0000,0.5385,1.0769,1.3000,0.5385,0.4231,0.2115,2.2308,1.1154
367.txt,290,8,50,39,16,21,14,8,35,36.2500,18.1250,7.4359,4.8750,3.1250,2.4375,0.5385,1.3125,2.0000,0.8750,0.5000,0.2051,2.1875,0.8974
574.txt,345,20,56,43,26,16,11,10,35,17.2500,13.2692,8.0233,2.1500,2.1538,1.6538,0.3721,0.6154,1.3000,0.4231,0.3846,0.2326,1.3462,0.8140
957.txt,376,9,57,40,12,26,11,13,32,41.7778,31.3333,9.4000,4.4444,4.7500,3.3333,0.6500,2.1667,1.3333,0.9167,1.0833,0.3250,2.6667,0.8000
1113.txt,366,14,68,49,16,31,14,5,46,26.1429,22.8750,7.4694,3.5000,4.2500,3.0625,0.6327,1.9375,1.1429,0.8750,0.3125,0.1020,2.8750,0.9388
168.txt,221,11,34,30,14,13,9,2,24,20.0909,15.7857,7.3667,2.7273,2.4286,2.1429,0.4333,0.9286,1.2727,0.6429,0.1429,0.0667,1.7143,0.8000
324.txt,464,25,71,51,27,23,16,12,43,18.5600,17.1852,9.0980,2.0400,2.6296,1.8889,0.4510,0.8519,1.0800,0.5926,0.4444,0.2353,1.5926,0.8431
1210.txt,374,19,75,63,23,38,17,5,38,19.6842,16.2609,5.9365,3.3158,3.2609,2.7391,0.6032,1.6522,1.2105,0.7391,0.2174,0.0794,1.6522,0.6032
287.txt,546,23,69,54,24,27,17,24,54,23.7391,22.7500,10.1111,2.3478,2.8750,2.2500,0.5000,1.1250,1.0435,0.7083,1.0000,0.4444,2.2500,1.0000
615.txt,403,20,59,52,26,22,17,9,30,20.1500,15.5000,7.7500,2.6000,2.2692,2.0000,0.4231,0.8462,1.3000,0.6538,0.3462,0.1731,1.1538,0.5769
751.txt,306,16,56,48,19,30,15,3,27,19.1250,16.1053,6.3750,3.0000,2.9474,2.5263,0.6250,1.5789,1.1875,0.7895,0.1579,0.0625,1.4211,0.5625
1049.txt,241,22,50,41,22,19,13,8,17,10.9545,10.9545,5.8780,1.8636,2.2727,1.8636,0.4634,0.8636,1.0000,0.5909,0.3636,0.1951,0.7727,0.4146
435.txt,268,15,41,33,16,17,11,2,24,17.8667,16.7500,8.1212,2.2000,2.5625,2.0625,0.5152,1.0625,1.0667,0.6875,0.1250,0.0606,1.5000,0.7273
1158.txt,149,8,24,19,8,11,7,5,9,18.6250,18.6250,7.8421,2.3750,3.0000,2.3750,0.5789,1.3750,1.0000,0.8750,0.6250,0.2632,1.1250,0.4737
1065.txt,360,11,54,41,13,24,9,13,34,32.7273,27.6923,8.7805,3.7273,4.1538,3.1538,0.5854,1.8462,1.1818,0.6923,1.0000,0.3171,2.6154,0.8293
846.txt,527,31,79,61,36,23,18,10,45,17.0000,14.6389,8.6393,1.9677,2.1944,1.6944,0.3770,0.6389,1.1613,0.5000,0.2778,0.1639,1.2500,0.7377
1429.txt,370,14,65,46,20,23,14,11,43,26.4286,18.5000,8.0435,3.2857,3.2500,2.3000,0.5000,1.1500,1.4286,0.7000,0.5500,0.2391,2.1500,0.9348
996.txt,51,4,8,6,4,3,3,0,7,12.7500,12.7500,8.5000,1.5000,2.0000,1.5000,0.5000,0.7500,1.0000,0.7500,0.0000,0.0000,1.7500,1.1667
677.txt,285,14,54,43,16,27,11,7,20,20.3571,17.8125,6.6279,3.0714,3.3750,2.6875,0.6279,1.6875,1.1429,0.6875,0.4375,0.1628,1.2500,0.4651
71.txt,311,19,39,38,20,18,12,18,33,16.3684,15.5500,8.1842,2.0000,1.9500,1.9000,0.4737,0.9000,1.0526,0.6000,0.9000,0.4737,1.6500,0.8684
705.txt,480,31,91,71,34,36,28,13,49,15.4839,14.1176,6.7606,2.2903,2.6765,2.0882,0.5070,1.0588,1.0968,0.8235,0.3824,0.1831,1.4412,0.6901
432.txt,230,11,44,30,13,15,8,4,23,20.9091,17.6923,7.6667,2.7273,3.3846,2.3077,0.5000,1.1538,1.1818,0.6154,0.3077,0.1333,1.7692,0.7667
1303.txt,499,22,83,56,29,25,17,19,52,22.6818,17.2069,8.9107,2.5455,2.8621,1.9310,0.4464,0.8621,1.3182,0.5862,0.6552,0.3393,1.7931,0.9286
313.txt,707,34,118,92,40,51,25,19,75,20.7941,17.6750,7.6848,2.7059,2.9500,2.3000,0.5543,1.2750,1.1765,0.6250,0.4750,0.2065,1.8750,0.8152
1412.txt,349,17,69,59,22,33,16,5,36,20.5294,15.8636,5.9153,3.4706,3.1364,2.6818,0.5593,1.5000,1.2941,0.7273,0.2273,0.0847,1.6364,0.6102
1272.txt,641,36,95,69,37,31,22,20,74,17.8056,17.3243,9.2899,1.9167,2.5676,1.8649,0.4493,0.8378,1.0278,0.5946,0.5405,0.2899,2.0000,1.0725
966.txt,420,19,72,49,27,24,18,8,34,22.1053,15.5556,8.5714,2.5789,2.6667,1.8148,0.4898,0.8889,1.4211,0.6667,0.2963,0.1633,1.2593,0.6939
1659.txt,274,12,42,30,20,9,8,6,22,22.8333,13.7000,9.1333,2.5000,2.1000,1.5000,0.3000,0.4500,1.6667,0.4000,0.3000,0.2000,1.1000,0.7333
545.txt,559,24,82,67,26,39,19,19,64,23.2917,21.5000,8.3433,2.7917,3.1538,2.5769,0.5821,1.5000,1.0833,0.7308,0.7308,0.2836,2.4615,0.9552
1251.txt,331,14,55,38,17,19,12,5,41,23.6429,19.4706,8.7105,2.7143,3.2353,2.2353,0.5000,1.1176,1.2143,0.7059,0.2941,0.1316,2.4118,1.0789
906.txt,385,10,62,49,16,30,15,9,40,38.5000,24.0625,7.8571,4.9000,3.8750,3.0625,0.6122,1.8750,1.6000,0.9375,0.5625,0.1837,2.5000,0.8163
1437.txt,423,27,74,67,28,38,19,4,36,15.6667,15.1071,6.3134,2.4815,2.6429,2.3929,0.5672,1.3571,1.0370,0.6786,0.1429,0.0597,1.2857,0.5373
420.txt,588,26,99,67,28,37,23,12,67,22.6154,21.0000,8.7761,2.5769,3.5357,2.3929,0.5522,1.3214,1.0769,0.8214,0.4286,0.1791,2.3929,1.0000
1525.txt,815,46,118,95,55,39,25,12,83,17.7174,14.8182,8.5789,2.0652,2.1455,1.7273,0.4105,0.7091,1.1957,0.4545,0.2182,0.1263,1.5091,0.8737
604.txt,175,3,26,16,6,6,6,9,11,58.3333,29.1667,10.9375,5.3333,4.3333,2.6667,0.3750,1.0000,2.0000,1.0000,1.5000,0.5625,1.8333,0.6875
911.txt,481,32,93,69,36,29,22,6,44,15.0312,13.3611,6.9710,2.1562,2.5833,1.9167,0.4203,0.8056,1.1250,0.6111,0.1667,0.0870,1.2222,0.6377
1096.txt,489,24,78,54,33,19,16,13,47,20.3750,14.8182,9.0556,2.2500,2.3636,1.6364,0.3519,0.5758,1.3750,0.4848,0.3939,0.2407,1.4242,0.8704
1740.txt,515,21,86,71,26,43,21,14,47,24.5238,19.8077,7.2535,3.3810,3.3077,2.7308,0.6056,1.6538,1.2381,0.8077,0.5385,0.1972,1.8077,0.6620
926.txt,446,25,72,55,26,30,19,9,54,17.8400,17.1538,8.1091,2.2000,2.7692,2.1154,0.5455,1.1538,1.0400,0.7308,0.3462,0.1636,2.0769,0.9818
682.txt,365,12,58,44,13,28,10,16,31,30.4167,28.0769,8.2955,3.6667,4.4615,3.3846,0.6364,2.1538,1.0833,0.7692,1.2308,0.3636,2.3846,0.7045
19.txt,342,21,61,50,21,24,17,9,35,16.2857,16.2857,6.8400,2.3810,2.9048,2.3810,0.4800,1.1429,1.0000,0.8095,0.4286,0.1800,1.6667,0.7000
375.txt,377,17,54,39,20,15,11,16,31,22.1765,18.8500,9.6667,2.2941,2.7000,1.9500,0.3846,0.7500,1.1765,0.5500,0.8000,0.4103,1.5500,0.7949
609.txt,171,2,26,20,2,12,2,4,18,85.5000,85.5000,8.5500,10.0000,13.0000,10.0000,0.6000,6.0000,1.0000,1.0000,2.0000,0.2000,9.0000,0.9000
1193.txt,560,23,76,60,33,28,22,13,55,24.3478,16.9697,9.3333,2.6087,2.3030,1.8182,0.4667,0.8485,1.4348,0.6667,0.3939,0.2167,1.6667,0.9167
1649.txt,333,22,64,48,27,21,16,8,30,15.1364,12.3333,6.9375,2.1818,2.3704,1.7778,0.4375,0.7778,1.2273,0.5926,0.2963,0.1667,1.1111,0.6250
1105.txt,453,20,73,64,26,36,17,15,45,22.6500,17.4231,7.0781,3.2000,2.8077,2.4615,0.5625,1.3846,1.3000,0.6538,0.5769,0.2344,1.7308,0.7031
1396.txt,56,2,9,6,4,2,1,1,7,28.0000,14.0000,9.3333,3.0000,2.2500,1.5000,0.3333,0.5000,2.0000,0.2500,0.2500,0.1667,1.7500,1.1667
1657.txt,216,14,33,26,18,9,7,3,18,15.4286,12.0000,8.3077,1.8571,1.8333,1.4444,0.3462,0.5000,1.2857,0.3889,0.1667,0.1154,1.0000,0.6923
592.txt,541,38,92,56,44,18,17,9,63,14.2368,12.2955,9.6607,1.4737,2.0909,1.2727,0.3214,0.4091,1.1579,0.3864,0.2045,0.1607,1.4318,1.1250
332.txt,775,43,108,77,48,29,22,23,83,18.0233,16.1458,10.0649,1.7907,2.2500,1.6042,0.3766,0.6042,1.1163,0.4583,0.4792,0.2987,1.7292,1.0779
885.txt,373,23,69,51,23,25,15,9,30,16.2174,16.2174,7.3137,2.2174,3.0000,2.2174,0.4902,1.0870,1.0000,0.6522,0.3913,0.1765,1.3043,0.5882
16.txt,665,39,104,80,45,32,22,22,61,17.0513,14.7778,8.3125,2.0513,2.3111,1.7778,0.4000,0.7111,1.1538,0.4889,0.4889,0.2750,1.3556,0.7625
1259.txt,230,10,37,31,11,21,9,3,25,23.0000,20.9091,7.4194,3.1000,3.3636,2.8182,0.6774,1.9091,1.1000,0.8182,0.2727,0.0968,2.2727,0.8065
84.txt,334,21,65,50,23,27,18,5,32,15.9048,14.5217,6.6800,2.3810,2.8261,2.1739,0.5400,1.1739,1.0952,0.7826,0.2174,0.1000,1.3913,0.6400
1606.txt,640,31,90,75,35,36,24,16,69,20.6452,18.2857,8.5333,2.4194,2.5714,2.1429,0.4800,1.0286,1.1290,0.6857,0.4571,0.2133,1.9714,0.9200
1319.txt,453,36,85,61,38,20,15,6,31,12.5833,11.9211,7.4262,1.6944,2.2368,1.6053,0.3279,0.5263,1.0556,0.3947,0.1579,0.0984,0.8158,0.5082
1304.txt,223,12,36,25,14,10,6,11,26,18.5833,15.9286,8.9200,2.0833,2.5714,1.7857,0.4000,0.7143,1.1667,0.4286,0.7857,0.4400,1.8571,1.0400
1295.txt,241,13,42,29,15,12,9,11,21,18.5385,16.0667,8.3103,2.2308,2.8000,1.9333,0.4138,0.8000,1.1538,0.6000,0.7333,0.3793,1.4000,0.7241
146.txt,362,25,60,46,28,19,12,11,22,14.4800,12.9286,7.8696,1.8400,2.1429,1.6429,0.4130,0.6786,1.1200,0.4286,0.3929,0.2391,0.7857,0.4783
664.txt,380,13,51,40,16,23,11,9,45,29.2308,23.7500,9.5000,3.0769,3.1875,2.5000,0.5750,1.4375,1.2308,0.6875,0.5625,0.2250,2.8125,1.1250
1067.txt,334,18,51,33,19,15,12,14,34,18.5556,17.5789,10.1212,1.8333,2.6842,1.7368,0.4545,0.7895,1.0556,0.6316,0.7368,0.4242,1.7895,1.0303
127.txt,211,17,33,28,18,10,9,4,17,12.4118,11.7222,7.5357,1.6471,1.8333,1.5556,0.3571,0.5556,1.0588,0.5000,0.2222,0.1429,0.9444,0.6071
1206.txt,371,19,51,42,24,18,7,16,39,19.5263,15.4583,8.8333,2.2105,2.1250,1.7500,0.4286,0.7500,1.2632,0.2917,0.6667,0.3810,1.6250,0.9286
954.txt,526,35,83,59,40,21,20,4,48,15.0286,13.1500,8.9153,1.6857,2.0750,1.4750,0.3559,0.5250,1.1429,0.5000,0.1000,0.0678,1.2000,0.8136
1707.txt,807,40,110,89,44,45,29,17,75,20.1750,18.3409,9.0674,2.2250,2.5000,2.0227,0.5056,1.0227,1.1000,0.6591,0.3864,0.1910,1.7045,0.8427
962.txt,356,15,61,42,19,22,11,13,34,23.7333,18.7368,8.4762,2.8000,3.2105,2.2105,0.5238,1.1579,1.2667,0.5789,0.6842,0.3095,1.7895,0.8095
1423.txt,823,41,115,86,47,39,27,26,76,20.0732,17.5106,9.5698,2.0976,2.4468,1.8298,0.4535,0.8298,1.1463,0.5745,0.5532,0.3023,1.6170,0.8837
1036.txt,531,25,91,73,29,42,23,11,50,21.2400,18.3103,7.2740,2.9200,3.1379,2.5172,0.5753,1.4483,1.1600,0.7931,0.3793,0.1507,1.7241,0.6849
1678.txt,427,24,77,52,25,23,19,12,44,17.7917,17.0800,8.2115,2.1667,3.0800,2.0800,0.4423,0.9200,1.0417,0.7600,0.4800,0.2308,1.7600,0.8462
869.txt,705,41,133,102,48,53,33,26,73,17.1951,14.6875,6.9118,2.4878,2.7708,2.1250,0.5196,1.1042,1.1707,0.6875,0.5417,0.2549,1.5208,0.7157
640.txt,412,20,68,46,23,22,11,19,35,20.6000,17.9130,8.9565,2.3000,2.9565,2.0000,0.4783,0.9565,1.1500,0.4783,0.8261,0.4130,1.5217,0.7609
203.txt,609,31,89,69,33,35,22,15,59,19.6452,18.4545,8.8261,2.2258,2.6970,2.0909,0.5072,1.0606,1.0645,0.6667,0.4545,0.2174,1.7879,0.8551
711.txt,514,25,90,67,28,34,22,19,42,20.5600,18.3571,7.6716,2.6800,3.2143,2.3929,0.5075,1.2143,1.1200,0.7857,0.6786,0.2836,1.5000,0.6269
101.txt,434,24,77,55,31,23,20,8,34,18.0833,14.0000,7.8909,2.2917,2.4839,1.7742,0.4182,0.7419,1.2917,0.6452,0.2581,0.1455,1.0968,0.6182
1605.txt,345,19,58,48,23,21,15,11,32,18.1579,15.0000,7.1875,2.5263,2.5217,2.0870,0.4375,0.9130,1.2105,0.6522,0.4783,0.2292,1.3913,0.6667
1503.txt,432,22,65,51,26,25,19,15,42,19.6364,16.6154,8.4706,2.3182,2.5000,1.9615,0.4902,0.9615,1.1818,0.7308,0.5769,0.2941,1.6154,0.8235
687.txt,292,13,45,31,15,14,8,8,24,22.4615,19.4667,9.4194,2.3846,3.0000,2.0667,0.4516,0.9333,1.1538,0.5333,0.5333,0.2581,1.6000,0.7742
312.txt,446,37,85,68,54,13,12,6,27,12.0541,8.2593,6.5588,1.8378,1.5741,1.2593,0.1912,0.2407,1.4595,0.2222,0.1111,0.0882,0.5000,0.3971
915.txt,492,34,74,60,35,26,19,18,44,14.4706,14.0571,8.2000,1.7647,2.1143,1.7143,0.4333,0.7429,1.0294,0.5429,0.5143,0.3000,1.2571,0.7333
513.txt,111,6,18,13,6,8,5,3,11,18.5000,18.5000,8.5385,2.1667,3.0000,2.1667,0.6154,1.3333,1.0000,0.8333,0.5000,0.2308,1.8333,0.8462
558.txt,253,16,46,41,19,22,17,5,23,15.8125,13.3158,6.1707,2.5625,2.4211,2.1579,0.5366,1.1579,1.1875,0.8947,0.2632,0.1220,1.2105,0.5610
1346.txt,222,8,39,22,13,10,6,11,24,27.7500,17.0769,10.0909,2.7500,3.0000,1.6923,0.4545,0.7692,1.6250,0.4615,0.8462,0.5000,1.8462,1.0909
625.txt,231,13,34,30,12,18,12,4,13,17.7692,19.2500,7.7000,2.3077,2.8333,2.5000,0.6000,1.5000,0.9231,1.0000,0.3333,0.1333,1.0833,0.4333
38.txt,312,18,41,34,19,15,12,6,25,17.3333,16.4211,9.1765,1.8889,2.1579,1.7895,0.4412,0.7895,1.0556,0.6316,0.3158,0.1765,1.3158,0.7353
1351.txt,601,34,97,74,39,37,24,18,54,17.6765,15.4103,8.1216,2.1765,2.4872,1.8974,0.5000,0.9487,1.1471,0.6154,0.4615,0.2432,1.3846,0.7297
988.txt,203,9,35,30,12,13,7,5,19,22.5556,16.9167,6.7667,3.3333,2.9167,2.5000,0.4333,1.0833,1.3333,0.5833,0.4167,0.1667,1.5833,0.6333
1725.txt,325,16,48,24,17,12,10,7,28,20.3125,19.1176,13.5417,1.5000,2.8235,1.4118,0.5000,0.7059,1.0625,0.5882,0.4118,0.2917,1.6471,1.1667
240.txt,320,13,47,38,17,20,10,11,37,24.6154,18.8235,8.4211,2.9231,2.7647,2.2353,0.5263,1.1765,1.3077,0.5882,0.6471,0.2895,2.1765,0.9737
930.txt,619,31,97,77,37,38,25,9,74,19.9677,16.7297,8.0390,2.4839,2.6216,2.0811,0.4935,1.0270,1.1935,0.6757,0.2432,0.1169,2.0000,0.9610
301.txt,493,29,78,65,35,29,22,19,40,17.0000,14.0857,7.5846,2.2414,2.2286,1.8571,0.4462,0.8286,1.2069,0.6286,0.5429,0.2923,1.1429,0.6154
311.txt,281,15,40,34,15,16,11,1,37,18.7333,18.7333,8.2647,2.2667,2.6667,2.2667,0.4706,1.0667,1.0000,0.7333,0.0667,0.0294,2.4667,1.0882
536.txt,408,7,67,49,12,31,10,2,43,58.2857,34.0000,8.3265,7.0000,5.5833,4.0833,0.6327,2.5833,1.7143,0.8333,0.1667,0.0408,3.5833,0.8776
1290.txt,343,9,58,41,16,24,13,12,32,38.1111,21.4375,8.3659,4.5556,3.6250,2.5625,0.5854,1.5000,1.7778,0.8125,0.7500,0.2927,2.0000,0.7805
